transaction_id,timestamp,date,time,customer_id,merchant_id,merchant_category,transaction_type,payment_method,amount,amount_category,status,account_balance,hour,day_of_week,month,month_name,quarter,year
TXN00002776,2024-07-24 04:16:03,2024-07-24,04:16:03,CUST000037,MERCH000026,other,fee,digital_wallet,-7.48,small,approved,485.85,4,Wednesday,7,July,3,2024
TXN00002777,2024-07-24 04:18:38,2024-07-24,04:18:38,CUST000117,MERCH000035,gas_station,transfer,digital_wallet,166.36,very_large,approved,7845.63,4,Wednesday,7,July,3,2024
TXN00002778,2024-07-24 06:32:33,2024-07-24,06:32:33,CUST000035,MERCH000188,restaurant,purchase,credit_card,108.36,very_large,declined,2855.37,6,Wednesday,7,July,3,2024
TXN00002779,2024-07-24 07:18:46,2024-07-24,07:18:46,CUST000096,MERCH000131,transportation,refund,credit_card,-9.99,small,approved,7262.13,7,Wednesday,7,July,3,2024
TXN00002780,2024-07-24 12:29:59,2024-07-24,12:29:59,CUST000153,MERCH000123,retail,transfer,bank_transfer,115.06,very_large,approved,4088.96,12,Wednesday,7,July,3,2024
TXN00002781,2024-07-24 12:40:07,2024-07-24,12:40:07,CUST000105,MERCH000132,utilities,refund,debit_card,-23.38,medium,approved,9956.9,12,Wednesday,7,July,3,2024
TXN00002782,2024-07-24 13:05:15,2024-07-24,13:05:15,CUST000031,MERCH000062,utilities,transfer,credit_card,49.63,medium,approved,2200.83,13,Wednesday,7,July,3,2024
TXN00002783,2024-07-24 14:14:40,2024-07-24,14:14:40,CUST000146,MERCH000064,other,deposit,cash,258.11,very_large,approved,676.53,14,Wednesday,7,July,3,2024
TXN00002784,2024-07-24 15:47:07,2024-07-24,15:47:07,CUST000035,MERCH000178,healthcare,purchase,credit_card,72.34,large,approved,9801.06,15,Wednesday,7,July,3,2024
TXN00002785,2024-07-24 16:40:02,2024-07-24,16:40:02,CUST000146,MERCH000147,other,purchase,credit_card,252.33,very_large,approved,2514.04,16,Wednesday,7,July,3,2024
TXN00002786,2024-07-24 17:00:39,2024-07-24,17:00:39,CUST000106,MERCH000171,transportation,transfer,debit_card,207.18,very_large,approved,6389.78,17,Wednesday,7,July,3,2024
TXN00002787,2024-07-24 17:38:32,2024-07-24,17:38:32,CUST000101,MERCH000082,transportation,purchase,debit_card,214.62,very_large,approved,3808.23,17,Wednesday,7,July,3,2024
TXN00002788,2024-07-24 17:46:04,2024-07-24,17:46:04,CUST000168,MERCH000014,utilities,purchase,digital_wallet,209.8,very_large,approved,6432.32,17,Wednesday,7,July,3,2024
TXN00002789,2024-07-24 19:11:34,2024-07-24,19:11:34,CUST000146,MERCH000014,other,purchase,debit_card,20.26,medium,approved,6000.98,19,Wednesday,7,July,3,2024
TXN00002790,2024-07-24 23:59:55,2024-07-24,23:59:55,CUST000013,MERCH000054,online_shopping,transfer,digital_wallet,15.43,medium,approved,7102.01,23,Wednesday,7,July,3,2024
TXN00002791,2024-07-25 02:59:03,2024-07-25,02:59:03,CUST000058,MERCH000157,healthcare,purchase,credit_card,178.86,very_large,approved,282.59,2,Thursday,7,July,3,2024
TXN00002792,2024-07-25 06:21:39,2024-07-25,06:21:39,CUST000173,MERCH000131,utilities,refund,debit_card,-34.99,medium,approved,8378.32,6,Thursday,7,July,3,2024
TXN00002793,2024-07-25 07:11:54,2024-07-25,07:11:54,CUST000006,MERCH000098,gas_station,purchase,credit_card,55.77,large,approved,4838.79,7,Thursday,7,July,3,2024
TXN00002794,2024-07-25 08:00:41,2024-07-25,08:00:41,CUST000118,MERCH000104,entertainment,purchase,credit_card,21.14,medium,approved,5236.64,8,Thursday,7,July,3,2024
TXN00002795,2024-07-25 10:53:09,2024-07-25,10:53:09,CUST000146,MERCH000005,gas_station,purchase,digital_wallet,49.26,medium,approved,4169.15,10,Thursday,7,July,3,2024
TXN00002796,2024-07-25 11:58:28,2024-07-25,11:58:28,CUST000132,MERCH000005,entertainment,purchase,credit_card,91.57,large,approved,9894.89,11,Thursday,7,July,3,2024
TXN00002797,2024-07-25 12:21:57,2024-07-25,12:21:57,CUST000149,MERCH000117,transportation,transfer,digital_wallet,198.4,very_large,approved,8035.56,12,Thursday,7,July,3,2024
TXN00002799,2024-07-25 15:09:48,2024-07-25,15:09:48,CUST000143,MERCH000192,restaurant,transfer,credit_card,572.96,extra_large,approved,7852.41,15,Thursday,7,July,3,2024
TXN00002800,2024-07-25 17:40:53,2024-07-25,17:40:53,CUST000156,MERCH000192,entertainment,purchase,credit_card,37.52,medium,approved,4426.24,17,Thursday,7,July,3,2024
TXN00002801,2024-07-25 17:58:35,2024-07-25,17:58:35,CUST000138,MERCH000171,gas_station,purchase,cash,65.31,large,approved,8713.13,17,Thursday,7,July,3,2024
TXN00002802,2024-07-25 19:05:58,2024-07-25,19:05:58,CUST000087,MERCH000171,utilities,purchase,credit_card,76.75,large,approved,405.38,19,Thursday,7,July,3,2024
TXN00002803,2024-07-25 19:17:10,2024-07-25,19:17:10,CUST000105,MERCH000116,retail,purchase,debit_card,279.14,very_large,approved,3618.52,19,Thursday,7,July,3,2024
TXN00002804,2024-07-25 20:17:45,2024-07-25,20:17:45,CUST000146,MERCH000051,online_shopping,purchase,debit_card,50.12,large,approved,4355.21,20,Thursday,7,July,3,2024
TXN00002805,2024-07-25 20:23:58,2024-07-25,20:23:58,CUST000175,MERCH000013,other,refund,credit_card,-19.26,medium,approved,7468.07,20,Thursday,7,July,3,2024
TXN00002806,2024-07-25 22:18:07,2024-07-25,22:18:07,CUST000054,MERCH000073,entertainment,purchase,debit_card,224.46,very_large,approved,1904.77,22,Thursday,7,July,3,2024
TXN00002807,2024-07-26 01:09:55,2024-07-26,01:09:55,CUST000071,MERCH000068,transportation,purchase,debit_card,100.28,very_large,approved,2934.18,1,Friday,7,July,3,2024
TXN00002808,2024-07-26 05:51:53,2024-07-26,05:51:53,CUST000187,MERCH000069,restaurant,deposit,digital_wallet,93.38,large,approved,7266.41,5,Friday,7,July,3,2024
TXN00002809,2024-07-26 07:01:48,2024-07-26,07:01:48,CUST000127,MERCH000135,retail,purchase,credit_card,42.23,medium,approved,860.75,7,Friday,7,July,3,2024
TXN00002810,2024-07-26 08:46:32,2024-07-26,08:46:32,CUST000034,MERCH000092,retail,deposit,credit_card,7.72,small,approved,2091.13,8,Friday,7,July,3,2024
TXN00002811,2024-07-26 11:39:53,2024-07-26,11:39:53,CUST000141,MERCH000104,entertainment,fee,credit_card,-4.29,small,declined,7558.33,11,Friday,7,July,3,2024
TXN00002812,2024-07-26 11:57:07,2024-07-26,11:57:07,CUST000198,MERCH000078,retail,purchase,debit_card,8.15,small,approved,8767.73,11,Friday,7,July,3,2024
TXN00002813,2024-07-26 12:07:45,2024-07-26,12:07:45,CUST000157,MERCH000170,online_shopping,purchase,debit_card,2.29,small,approved,7315.4,12,Friday,7,July,3,2024
TXN00002814,2024-07-26 15:14:53,2024-07-26,15:14:53,CUST000147,MERCH000102,online_shopping,transfer,digital_wallet,44.03,medium,approved,5318.67,15,Friday,7,July,3,2024
TXN00002815,2024-07-26 17:39:49,2024-07-26,17:39:49,CUST000039,MERCH000005,transportation,purchase,digital_wallet,8.32,small,approved,1080.71,17,Friday,7,July,3,2024
TXN00002816,2024-07-26 21:18:09,2024-07-26,21:18:09,CUST000174,MERCH000175,retail,purchase,credit_card,23.22,medium,approved,8289.53,21,Friday,7,July,3,2024
TXN00002817,2024-07-27 03:47:29,2024-07-27,03:47:29,CUST000116,MERCH000048,entertainment,transfer,debit_card,130.28,very_large,pending,1327.99,3,Saturday,7,July,3,2024
TXN00002818,2024-07-27 04:40:59,2024-07-27,04:40:59,CUST000175,MERCH000123,utilities,purchase,cash,55.1,large,approved,3912.28,4,Saturday,7,July,3,2024
TXN00002819,2024-07-27 05:12:21,2024-07-27,05:12:21,CUST000070,MERCH000092,transportation,purchase,digital_wallet,29.69,medium,approved,599.94,5,Saturday,7,July,3,2024
TXN00002820,2024-07-27 05:48:52,2024-07-27,05:48:52,CUST000015,MERCH000175,healthcare,refund,credit_card,-7.16,small,approved,7125.78,5,Saturday,7,July,3,2024
TXN00002821,2024-07-27 06:16:29,2024-07-27,06:16:29,CUST000106,MERCH000136,other,refund,debit_card,-18.23,medium,pending,5084.6,6,Saturday,7,July,3,2024
TXN00002822,2024-07-27 10:50:34,2024-07-27,10:50:34,CUST000053,MERCH000149,transportation,purchase,digital_wallet,11.41,medium,approved,9085.32,10,Saturday,7,July,3,2024
TXN00002823,2024-07-27 12:03:25,2024-07-27,12:03:25,CUST000146,MERCH000088,retail,purchase,credit_card,134.74,very_large,approved,1473.55,12,Saturday,7,July,3,2024
TXN00002824,2024-07-27 13:51:16,2024-07-27,13:51:16,CUST000191,MERCH000118,retail,purchase,debit_card,28.57,medium,approved,8209.74,13,Saturday,7,July,3,2024
TXN00002825,2024-07-27 15:39:48,2024-07-27,15:39:48,CUST000143,MERCH000024,other,purchase,digital_wallet,10.6,medium,approved,5155.62,15,Saturday,7,July,3,2024
TXN00002826,2024-07-27 19:24:34,2024-07-27,19:24:34,CUST000175,MERCH000141,online_shopping,transfer,digital_wallet,25.5,medium,approved,3724.31,19,Saturday,7,July,3,2024
TXN00002827,2024-07-27 21:21:37,2024-07-27,21:21:37,CUST000101,MERCH000113,gas_station,refund,credit_card,-20.2,medium,approved,6471.31,21,Saturday,7,July,3,2024
TXN00002828,2024-07-28 03:10:29,2024-07-28,03:10:29,CUST000149,MERCH000143,restaurant,refund,credit_card,-21.04,medium,approved,7925.13,3,Sunday,7,July,3,2024
TXN00002829,2024-07-28 04:04:52,2024-07-28,04:04:52,CUST000163,MERCH000110,restaurant,purchase,credit_card,27.29,medium,approved,4458.82,4,Sunday,7,July,3,2024
TXN00002830,2024-07-28 06:31:01,2024-07-28,06:31:01,CUST000146,MERCH000089,healthcare,purchase,digital_wallet,89.46,large,approved,2404.78,6,Sunday,7,July,3,2024
TXN00002831,2024-07-28 07:44:37,2024-07-28,07:44:37,CUST000112,MERCH000109,transportation,purchase,bank_transfer,12.66,medium,approved,9166.31,7,Sunday,7,July,3,2024
TXN00002832,2024-07-28 08:00:04,2024-07-28,08:00:04,CUST000133,MERCH000053,entertainment,purchase,cash,90.34,large,approved,3198.68,8,Sunday,7,July,3,2024
TXN00002833,2024-07-28 08:09:27,2024-07-28,08:09:27,CUST000145,MERCH000200,healthcare,purchase,debit_card,30.15,medium,approved,9982.54,8,Sunday,7,July,3,2024
TXN00002834,2024-07-28 08:34:00,2024-07-28,08:34:00,CUST000051,MERCH000159,online_shopping,purchase,credit_card,78.46,large,approved,7696.52,8,Sunday,7,July,3,2024
TXN00002835,2024-07-28 13:48:55,2024-07-28,13:48:55,CUST000153,MERCH000199,other,purchase,debit_card,17.72,medium,declined,6909.41,13,Sunday,7,July,3,2024
TXN00002836,2024-07-28 15:43:26,2024-07-28,15:43:26,CUST000191,MERCH000051,groceries,transfer,credit_card,229.0,very_large,approved,222.76,15,Sunday,7,July,3,2024
TXN00002837,2024-07-28 16:52:22,2024-07-28,16:52:22,CUST000105,MERCH000175,transportation,transfer,debit_card,34.18,medium,approved,4540.46,16,Sunday,7,July,3,2024
TXN00002838,2024-07-28 21:15:32,2024-07-28,21:15:32,CUST000145,MERCH000167,gas_station,purchase,debit_card,171.97,very_large,declined,5074.36,21,Sunday,7,July,3,2024
TXN00002839,2024-07-28 21:27:44,2024-07-28,21:27:44,CUST000146,MERCH000117,healthcare,purchase,debit_card,30.57,medium,approved,3826.13,21,Sunday,7,July,3,2024
TXN00002840,2024-07-28 23:42:38,2024-07-28,23:42:38,CUST000141,MERCH000057,groceries,withdrawal,digital_wallet,30.33,medium,approved,1584.73,23,Sunday,7,July,3,2024
TXN00002841,2024-07-29 02:10:00,2024-07-29,02:10:00,CUST000118,MERCH000178,gas_station,fee,credit_card,-2.49,small,approved,3737.76,2,Monday,7,July,3,2024
TXN00002842,2024-07-29 02:59:55,2024-07-29,02:59:55,CUST000175,MERCH000115,groceries,purchase,cash,39.2,medium,approved,842.24,2,Monday,7,July,3,2024
TXN00002843,2024-07-29 03:33:17,2024-07-29,03:33:17,CUST000099,MERCH000057,groceries,refund,debit_card,-17.83,medium,approved,2980.1,3,Monday,7,July,3,2024
TXN00002844,2024-07-29 03:39:03,2024-07-29,03:39:03,CUST000015,MERCH000035,entertainment,transfer,cash,18.09,medium,approved,928.42,3,Monday,7,July,3,2024
TXN00002845,2024-07-29 05:20:11,2024-07-29,05:20:11,CUST000164,MERCH000086,retail,purchase,debit_card,15.86,medium,approved,7548.99,5,Monday,7,July,3,2024
TXN00002846,2024-07-29 06:32:43,2024-07-29,06:32:43,CUST000142,MERCH000135,other,purchase,credit_card,4.69,small,approved,6744.46,6,Monday,7,July,3,2024
TXN00002847,2024-07-29 07:15:33,2024-07-29,07:15:33,CUST000166,MERCH000053,retail,purchase,credit_card,10.7,medium,approved,9405.34,7,Monday,7,July,3,2024
TXN00002848,2024-07-29 07:45:59,2024-07-29,07:45:59,CUST000028,MERCH000010,online_shopping,purchase,credit_card,29.28,medium,approved,3861.3,7,Monday,7,July,3,2024
TXN00002849,2024-07-29 09:36:47,2024-07-29,09:36:47,CUST000011,MERCH000039,gas_station,purchase,credit_card,47.16,medium,approved,7883.39,9,Monday,7,July,3,2024
TXN00002850,2024-07-29 10:12:30,2024-07-29,10:12:30,CUST000188,MERCH000186,restaurant,deposit,cash,46.7,medium,approved,5917.31,10,Monday,7,July,3,2024
TXN00002851,2024-07-29 12:20:27,2024-07-29,12:20:27,CUST000031,MERCH000163,other,refund,credit_card,-29.29,medium,approved,6496.42,12,Monday,7,July,3,2024
TXN00002852,2024-07-29 13:37:19,2024-07-29,13:37:19,CUST000153,MERCH000127,transportation,purchase,debit_card,12.7,medium,approved,5519.87,13,Monday,7,July,3,2024
TXN00002853,2024-07-29 15:44:06,2024-07-29,15:44:06,CUST000157,MERCH000059,utilities,purchase,credit_card,51.61,large,approved,7813.69,15,Monday,7,July,3,2024
TXN00002854,2024-07-29 17:24:57,2024-07-29,17:24:57,CUST000146,MERCH000117,other,refund,debit_card,-18.88,medium,approved,515.72,17,Monday,7,July,3,2024
TXN00002855,2024-07-29 17:26:37,2024-07-29,17:26:37,CUST000026,MERCH000150,retail,purchase,cash,26.95,medium,approved,896.83,17,Monday,7,July,3,2024
TXN00002856,2024-07-29 18:36:07,2024-07-29,18:36:07,CUST000142,MERCH000137,restaurant,purchase,credit_card,33.0,medium,approved,1049.65,18,Monday,7,July,3,2024
TXN00002857,2024-07-29 19:03:45,2024-07-29,19:03:45,CUST000175,MERCH000100,healthcare,deposit,debit_card,34.5,medium,approved,2958.04,19,Monday,7,July,3,2024
TXN00002858,2024-07-29 19:26:33,2024-07-29,19:26:33,CUST000093,MERCH000008,transportation,purchase,digital_wallet,7.14,small,approved,5952.18,19,Monday,7,July,3,2024
TXN00002859,2024-07-29 21:34:31,2024-07-29,21:34:31,CUST000089,MERCH000120,retail,purchase,credit_card,11.64,medium,approved,6491.61,21,Monday,7,July,3,2024
TXN00002860,2024-07-29 23:27:13,2024-07-29,23:27:13,CUST000098,MERCH000058,online_shopping,purchase,cash,8.07,small,declined,7154.78,23,Monday,7,July,3,2024
TXN00002861,2024-07-29 23:54:37,2024-07-29,23:54:37,CUST000017,MERCH000127,other,purchase,credit_card,26.37,medium,approved,2879.56,23,Monday,7,July,3,2024
TXN00002862,2024-07-30 00:31:30,2024-07-30,00:31:30,CUST000175,MERCH000095,entertainment,purchase,credit_card,65.54,large,approved,6537.11,0,Tuesday,7,July,3,2024
TXN00002863,2024-07-30 00:57:08,2024-07-30,00:57:08,CUST000173,MERCH000150,retail,purchase,debit_card,146.0,very_large,approved,1265.13,0,Tuesday,7,July,3,2024
TXN00002864,2024-07-30 01:29:13,2024-07-30,01:29:13,CUST000200,MERCH000095,restaurant,purchase,credit_card,20.88,medium,approved,198.79,1,Tuesday,7,July,3,2024
TXN00002865,2024-07-30 06:09:45,2024-07-30,06:09:45,CUST000129,MERCH000168,online_shopping,purchase,digital_wallet,28.2,medium,approved,6977.34,6,Tuesday,7,July,3,2024
TXN00002866,2024-07-30 11:19:49,2024-07-30,11:19:49,CUST000147,MERCH000156,groceries,purchase,credit_card,217.59,very_large,approved,7184.56,11,Tuesday,7,July,3,2024
TXN00002867,2024-07-30 11:34:07,2024-07-30,11:34:07,CUST000039,MERCH000174,utilities,purchase,credit_card,22.14,medium,approved,6259.21,11,Tuesday,7,July,3,2024
TXN00002868,2024-07-30 13:31:06,2024-07-30,13:31:06,CUST000142,MERCH000069,healthcare,purchase,debit_card,17.7,medium,approved,2662.81,13,Tuesday,7,July,3,2024
TXN00002869,2024-07-30 14:43:08,2024-07-30,14:43:08,CUST000140,MERCH000052,gas_station,withdrawal,debit_card,39.75,medium,approved,9281.94,14,Tuesday,7,July,3,2024
TXN00002870,2024-07-30 15:34:03,2024-07-30,15:34:03,CUST000177,MERCH000011,entertainment,purchase,cash,21.66,medium,approved,8769.19,15,Tuesday,7,July,3,2024
TXN00002871,2024-07-30 18:26:33,2024-07-30,18:26:33,CUST000160,MERCH000150,healthcare,refund,credit_card,-11.67,medium,approved,5203.85,18,Tuesday,7,July,3,2024
TXN00002872,2024-07-30 18:48:41,2024-07-30,18:48:41,CUST000190,MERCH000047,retail,purchase,digital_wallet,8.1,small,approved,9892.48,18,Tuesday,7,July,3,2024
TXN00002873,2024-07-30 19:41:37,2024-07-30,19:41:37,CUST000173,MERCH000089,entertainment,purchase,bank_transfer,162.82,very_large,approved,3056.33,19,Tuesday,7,July,3,2024
TXN00002874,2024-07-30 19:59:07,2024-07-30,19:59:07,CUST000173,MERCH000013,gas_station,transfer,debit_card,174.31,very_large,approved,4962.23,19,Tuesday,7,July,3,2024
TXN00002875,2024-07-30 22:22:02,2024-07-30,22:22:02,CUST000015,MERCH000126,healthcare,purchase,cash,166.74,very_large,approved,9286.43,22,Tuesday,7,July,3,2024
TXN00002876,2024-07-30 22:45:06,2024-07-30,22:45:06,CUST000164,MERCH000100,utilities,refund,debit_card,-43.11,medium,approved,4675.01,22,Tuesday,7,July,3,2024
TXN00002877,2024-07-31 00:40:51,2024-07-31,00:40:51,CUST000132,MERCH000118,utilities,purchase,credit_card,33.64,medium,approved,4762.98,0,Wednesday,7,July,3,2024
TXN00002878,2024-07-31 03:48:48,2024-07-31,03:48:48,CUST000078,MERCH000173,retail,purchase,credit_card,6.23,small,approved,885.99,3,Wednesday,7,July,3,2024
TXN00002879,2024-07-31 06:44:16,2024-07-31,06:44:16,CUST000014,MERCH000075,entertainment,transfer,credit_card,30.24,medium,declined,2192.33,6,Wednesday,7,July,3,2024
TXN00002880,2024-07-31 07:43:28,2024-07-31,07:43:28,CUST000142,MERCH000069,transportation,purchase,bank_transfer,23.37,medium,approved,1662.87,7,Wednesday,7,July,3,2024
TXN00002881,2024-07-31 08:41:27,2024-07-31,08:41:27,CUST000070,MERCH000121,entertainment,purchase,credit_card,12.63,medium,approved,5696.13,8,Wednesday,7,July,3,2024
TXN00002882,2024-07-31 11:12:01,2024-07-31,11:12:01,CUST000105,MERCH000078,entertainment,transfer,debit_card,10.14,medium,declined,3253.07,11,Wednesday,7,July,3,2024
TXN00002883,2024-07-31 11:48:16,2024-07-31,11:48:16,CUST000142,MERCH000022,retail,deposit,credit_card,25.03,medium,approved,862.6,11,Wednesday,7,July,3,2024
TXN00002884,2024-07-31 13:12:29,2024-07-31,13:12:29,CUST000183,MERCH000195,transportation,purchase,debit_card,27.27,medium,approved,5148.73,13,Wednesday,7,July,3,2024
TXN00002885,2024-07-31 15:20:24,2024-07-31,15:20:24,CUST000158,MERCH000163,other,purchase,credit_card,162.38,very_large,approved,6725.25,15,Wednesday,7,July,3,2024
TXN00002886,2024-07-31 16:49:08,2024-07-31,16:49:08,CUST000099,MERCH000160,transportation,purchase,cash,16.89,medium,pending,7391.61,16,Wednesday,7,July,3,2024
TXN00002887,2024-07-31 17:53:54,2024-07-31,17:53:54,CUST000081,MERCH000166,healthcare,purchase,credit_card,63.78,large,approved,8391.43,17,Wednesday,7,July,3,2024
TXN00002888,2024-07-31 17:59:10,2024-07-31,17:59:10,CUST000047,MERCH000058,entertainment,purchase,digital_wallet,12.47,medium,approved,4871.37,17,Wednesday,7,July,3,2024
TXN00002889,2024-07-31 18:47:52,2024-07-31,18:47:52,CUST000075,MERCH000168,restaurant,transfer,digital_wallet,68.77,large,approved,3967.06,18,Wednesday,7,July,3,2024
TXN00002890,2024-07-31 19:30:45,2024-07-31,19:30:45,CUST000024,MERCH000021,retail,purchase,debit_card,32.0,medium,approved,6872.81,19,Wednesday,7,July,3,2024
TXN00002891,2024-07-31 20:44:07,2024-07-31,20:44:07,CUST000196,MERCH000049,retail,refund,credit_card,-72.25,large,approved,232.31,20,Wednesday,7,July,3,2024
TXN00002892,2024-07-31 21:34:13,2024-07-31,21:34:13,CUST000126,MERCH000097,transportation,purchase,credit_card,2.29,small,approved,6371.91,21,Wednesday,7,July,3,2024
TXN00002893,2024-07-31 21:35:13,2024-07-31,21:35:13,CUST000026,MERCH000092,online_shopping,purchase,digital_wallet,14.71,medium,approved,4116.25,21,Wednesday,7,July,3,2024
TXN00002894,2024-07-31 22:19:11,2024-07-31,22:19:11,CUST000071,MERCH000039,retail,deposit,credit_card,87.5,large,declined,4583.47,22,Wednesday,7,July,3,2024
TXN00002895,2024-07-31 22:20:59,2024-07-31,22:20:59,CUST000118,MERCH000189,transportation,purchase,credit_card,50.3,large,declined,3033.07,22,Wednesday,7,July,3,2024
TXN00002896,2024-07-31 23:42:06,2024-07-31,23:42:06,CUST000116,MERCH000100,gas_station,purchase,debit_card,10.21,medium,approved,1360.03,23,Wednesday,7,July,3,2024
TXN00002897,2024-08-01 02:27:25,2024-08-01,02:27:25,CUST000013,MERCH000010,restaurant,purchase,credit_card,31.86,medium,approved,4074.1,2,Thursday,8,August,3,2024
TXN00002898,2024-08-01 02:40:46,2024-08-01,02:40:46,CUST000191,MERCH000168,retail,refund,credit_card,-20.29,medium,approved,3151.2,2,Thursday,8,August,3,2024
TXN00002899,2024-08-01 03:32:53,2024-08-01,03:32:53,CUST000054,MERCH000058,groceries,purchase,debit_card,144.25,very_large,approved,9605.17,3,Thursday,8,August,3,2024
TXN00002900,2024-08-01 04:32:15,2024-08-01,04:32:15,CUST000004,MERCH000089,groceries,purchase,credit_card,40.79,medium,approved,9441.04,4,Thursday,8,August,3,2024
TXN00002901,2024-08-01 06:27:03,2024-08-01,06:27:03,CUST000016,MERCH000173,online_shopping,refund,credit_card,-17.93,medium,approved,6474.78,6,Thursday,8,August,3,2024
TXN00002902,2024-08-01 08:35:40,2024-08-01,08:35:40,CUST000127,MERCH000145,groceries,purchase,debit_card,16.38,medium,approved,9046.64,8,Thursday,8,August,3,2024
TXN00002903,2024-08-01 09:08:29,2024-08-01,09:08:29,CUST000028,MERCH000121,retail,transfer,credit_card,186.63,very_large,approved,7537.62,9,Thursday,8,August,3,2024
TXN00002904,2024-08-01 12:24:18,2024-08-01,12:24:18,CUST000013,MERCH000068,transportation,purchase,cash,25.67,medium,approved,3524.33,12,Thursday,8,August,3,2024
TXN00002905,2024-08-01 14:06:39,2024-08-01,14:06:39,CUST000078,MERCH000010,transportation,purchase,credit_card,18.79,medium,approved,6078.62,14,Thursday,8,August,3,2024
TXN00002906,2024-08-01 19:08:51,2024-08-01,19:08:51,CUST000133,MERCH000117,restaurant,refund,debit_card,-9.17,small,approved,2281.2,19,Thursday,8,August,3,2024
TXN00002907,2024-08-01 19:17:49,2024-08-01,19:17:49,CUST000024,MERCH000062,gas_station,transfer,debit_card,63.04,large,approved,6903.36,19,Thursday,8,August,3,2024
TXN00002908,2024-08-01 22:10:53,2024-08-01,22:10:53,CUST000066,MERCH000089,gas_station,transfer,debit_card,208.14,very_large,approved,543.59,22,Thursday,8,August,3,2024
TXN00002909,2024-08-01 22:27:21,2024-08-01,22:27:21,CUST000091,MERCH000160,groceries,refund,credit_card,-13.32,medium,approved,8330.28,22,Thursday,8,August,3,2024
TXN00002910,2024-08-01 23:16:30,2024-08-01,23:16:30,CUST000032,MERCH000072,gas_station,purchase,credit_card,34.28,medium,approved,5873.98,23,Thursday,8,August,3,2024
TXN00002911,2024-08-02 00:19:48,2024-08-02,00:19:48,CUST000112,MERCH000170,transportation,purchase,digital_wallet,18.97,medium,approved,678.54,0,Friday,8,August,3,2024
TXN00002912,2024-08-02 00:31:10,2024-08-02,00:31:10,CUST000018,MERCH000173,entertainment,purchase,credit_card,39.27,medium,approved,8730.44,0,Friday,8,August,3,2024
TXN00002913,2024-08-02 00:44:43,2024-08-02,00:44:43,CUST000013,MERCH000076,online_shopping,withdrawal,debit_card,48.18,medium,approved,8789.24,0,Friday,8,August,3,2024
TXN00002914,2024-08-02 06:37:02,2024-08-02,06:37:02,CUST000113,MERCH000149,other,withdrawal,digital_wallet,22.01,medium,approved,8542.88,6,Friday,8,August,3,2024
TXN00002915,2024-08-02 08:14:21,2024-08-02,08:14:21,CUST000050,MERCH000109,healthcare,fee,debit_card,-6.79,small,approved,7765.59,8,Friday,8,August,3,2024
TXN00002916,2024-08-02 09:56:45,2024-08-02,09:56:45,CUST000020,MERCH000155,utilities,purchase,credit_card,7.72,small,approved,6811.46,9,Friday,8,August,3,2024
TXN00002917,2024-08-02 14:04:43,2024-08-02,14:04:43,CUST000092,MERCH000128,entertainment,purchase,credit_card,103.05,very_large,approved,4029.4,14,Friday,8,August,3,2024
TXN00002918,2024-08-02 17:38:57,2024-08-02,17:38:57,CUST000183,MERCH000158,online_shopping,purchase,digital_wallet,46.02,medium,approved,1449.76,17,Friday,8,August,3,2024
TXN00002919,2024-08-02 18:32:06,2024-08-02,18:32:06,CUST000146,MERCH000074,online_shopping,refund,debit_card,-32.15,medium,approved,2958.88,18,Friday,8,August,3,2024
TXN00002920,2024-08-02 20:29:50,2024-08-02,20:29:50,CUST000155,MERCH000129,other,purchase,debit_card,6.36,small,declined,3536.06,20,Friday,8,August,3,2024
TXN00002921,2024-08-03 00:09:30,2024-08-03,00:09:30,CUST000173,MERCH000009,healthcare,transfer,debit_card,84.67,large,approved,3644.96,0,Saturday,8,August,3,2024
TXN00002922,2024-08-03 04:50:15,2024-08-03,04:50:15,CUST000197,MERCH000003,other,purchase,digital_wallet,153.5,very_large,approved,5698.35,4,Saturday,8,August,3,2024
TXN00002923,2024-08-03 05:48:59,2024-08-03,05:48:59,CUST000149,MERCH000113,entertainment,purchase,cash,28.64,medium,approved,2162.99,5,Saturday,8,August,3,2024
TXN00002925,2024-08-03 08:48:44,2024-08-03,08:48:44,CUST000075,MERCH000170,retail,purchase,debit_card,10.55,medium,approved,7197.93,8,Saturday,8,August,3,2024
TXN00002926,2024-08-03 12:03:05,2024-08-03,12:03:05,CUST000034,MERCH000147,retail,purchase,debit_card,7.85,small,approved,174.26,12,Saturday,8,August,3,2024
TXN00002927,2024-08-03 15:38:45,2024-08-03,15:38:45,CUST000143,MERCH000006,entertainment,purchase,credit_card,41.7,medium,approved,1580.24,15,Saturday,8,August,3,2024
TXN00002928,2024-08-03 16:36:29,2024-08-03,16:36:29,CUST000199,MERCH000135,groceries,purchase,digital_wallet,16.81,medium,approved,4406.09,16,Saturday,8,August,3,2024
TXN00002929,2024-08-03 18:58:25,2024-08-03,18:58:25,CUST000105,MERCH000171,healthcare,purchase,credit_card,19.03,medium,approved,1575.92,18,Saturday,8,August,3,2024
TXN00002930,2024-08-03 19:10:32,2024-08-03,19:10:32,CUST000146,MERCH000080,restaurant,withdrawal,debit_card,47.32,medium,approved,9602.14,19,Saturday,8,August,3,2024
TXN00002931,2024-08-03 20:18:14,2024-08-03,20:18:14,CUST000111,MERCH000036,restaurant,transfer,credit_card,205.13,very_large,approved,6734.03,20,Saturday,8,August,3,2024
